,comment_id,user_id,platform,date_time,likes_count,comment_raw,comment_cleaned_emoji,comment_cleaned_no_emoji,comment_processed,vader_score_emoji,vader_score_no_emoji,vader_compound_emoji,vader_compound_no_emoji
459,17897246461828652,185335301,instagram,2021-02-12 03:41:51,3,Exactly,Exactly,Exactly,['exactly'],0.0,0.0,0.0,0.0
460,17924989480517193,44768717306,instagram,2021-02-12 03:37:54,54,Trumpism is Fascism,Trumpism is Fascism,Trumpism is Fascism,"['trumpism', 'fascism']",0.0,0.0,0.0,0.0
461,18159116575100707,2114282227,instagram,2021-02-12 03:37:50,94,Cant even laugh at that truth man. It's sad those a** kissers cant stand up for what's right.,Cant even laugh at that truth man. It's sad those a** kissers cant stand up for what's right.,Cant even laugh at that truth man. It's sad those a** kissers cant stand up for what's right.,"['cant', 'even', 'laugh', 'truth', 'man', 'sad', 'kissers', 'cant', 'stand', 'right']",-0.3013,-0.3013,-0.3013,-0.3013
462,17860134905469740,1067113912,instagram,2021-02-12 03:37:49,2,"As much as I want him to be guilty, they are gonna argue with the Brandenburg test. Even if that falls through the chances of a 2/3 majority are slim bc republicans suck","As much as I want him to be guilty, they are gonna argue with the Brandenburg test. Even if that falls through the chances of a 2/3 majority are slim bc republicans suck","As much as I want him to be guilty, they are gonna argue with the Brandenburg test. Even if that falls through the chances of a 2/3 majority are slim bc republicans suck","['much', 'want', 'guilty', 'gon', 'na', 'argue', 'brandenburg', 'test', 'even', 'falls', 'chances', 'majority', 'slim', 'bc', 'republicans', 'suck']",-0.7184,-0.7184,-0.7184,-0.7184
463,17873641382172306,1960663776,instagram,2021-02-12 03:37:31,3,Pretty much,Pretty much,Pretty much,"['pretty', 'much']",0.4939,0.4939,0.4939,0.4939
464,17870621441222530,233671722,instagram,2021-02-12 03:37:15,51,11 QOP senators left while the impeachment managers were presenting,11 QOP senators left while the impeachment managers were presenting,11 QOP senators left while the impeachment managers were presenting,"['qop', 'senators', 'left', 'managers', 'presenting']",0.0,0.0,0.0,0.0
465,18157604584108895,10353017226,instagram,2021-02-12 03:36:54,8,Pretty much their argument 😂,Pretty much their argument 😂,Pretty much their argument ,"['pretty', 'much', 'argument']",0.5574,0.1779,0.5574,0.1779
466,17904119764694067,184859062,instagram,2021-02-12 03:36:53,5,YUP,YUP,YUP,['yup'],0.0,0.0,0.0,0.0
467,17906395027633245,31330813191,instagram,2021-02-12 03:36:53,10,WHY ARE THEY LIKE THIS,WHY ARE THEY LIKE THIS,WHY ARE THEY LIKE THIS,['like'],0.3612,0.3612,0.3612,0.3612
468,17960093614381331,11231348569,instagram,2021-02-12 03:35:26,0,BAAAHHAHAHA!,BAAAHHAHAHA!,BAAAHHAHAHA!,['baaahhahaha'],0.0,0.0,0.0,0.0
469,17904287911681262,2425455513,instagram,2021-02-12 06:50:57,1,💀,💀,,[],0.0,0.0,0.0,0.0
470,17929289107491050,21774626655,instagram,2021-02-12 05:59:25,0,This is literally Candace Owen making fun of AOC.,This is literally Candace Owen making fun of AOC.,This is literally Candace Owen making fun of AOC.,"['literally', 'candace', 'owen', 'making', 'fun', 'aoc']",0.5106,0.5106,0.5106,0.5106
471,17948465932422779,37735423346,instagram,2021-02-14 13:13:46,0,#impeachtrump #gorillagluegirl #senate #covid #vaccine,    ,    ,[],0.0,0.0,0.0,0.0
472,17875301363138745,6773652583,instagram,2021-02-13 05:07:51,1,💗💗💗💗💗,💗💗💗💗💗,,[],0.9808,0.0,0.9808,0.0
0,2481702515306198095,4028120102,instagram,2021-01-08 07:26:55,2429,"These recent events are just a reminder of how senseless racism is in our nation. One can only extrapolate the outcomes for people of a different kindred. 

How is what you’re witnessing moving your heart? What are you going to do about it?

#HatedInAHoodie X @RacismIsLame","These recent events are just a reminder of how senseless racism is in our nation. One can only extrapolate the outcomes for people of a different kindred. 

How is what you’re witnessing moving your heart? What are you going to do about it?

 X ","These recent events are just a reminder of how senseless racism is in our nation. One can only extrapolate the outcomes for people of a different kindred. 

How is what you’re witnessing moving your heart? What are you going to do about it?

 X ","['recent', 'events', 'reminder', 'senseless', 'racism', 'nation', 'extrapolate', 'outcomes', 'people', 'different', 'kindred', 'witnessing', 'moving', 'heart', 'going', 'x']",0.1179,0.1179,0.1179,0.1179
140,2506215796907085585,44212179522,instagram,2021-02-11 03:10:26,12,"Male standing in front of a wall wearing a black short sleeved, crew neck, t-shirt. On it is a white outline peach with donald trumps face in it.","Male standing in front of a wall wearing a black short sleeved, crew neck, t-shirt. On it is a white outline peach with donald trumps face in it.","Male standing in front of a wall wearing a black short sleeved, crew neck, t-shirt. On it is a white outline peach with donald trumps face in it.","['male', 'standing', 'front', 'wall', 'wearing', 'black', 'short', 'sleeved', 'crew', 'neck', 'white', 'outline', 'peach', 'trumps', 'face']",0.0,0.0,0.0,0.0
0,17966998288364376,33597388,instagram,2021-02-13 22:54:15,0,Yeah all the black people attacking and murdering Hasidic Jews needs to stop. Blacks can  be racists too. In fact growing up Jewish in Brooklyn the only racism I experienced was by black people.,Yeah all the black people attacking and murdering Hasidic Jews needs to stop. Blacks can  be racists too. In fact growing up Jewish in Brooklyn the only racism I experienced was by black people.,Yeah all the black people attacking and murdering Hasidic Jews needs to stop. Blacks can  be racists too. In fact growing up Jewish in Brooklyn the only racism I experienced was by black people.,"['yeah', 'black', 'people', 'attacking', 'murdering', 'hasidic', 'jews', 'needs', 'stop', 'blacks', 'racists', 'fact', 'growing', 'jewish', 'brooklyn', 'racism', 'experienced', 'black', 'people']",-0.9349,-0.9349,-0.9349,-0.9349
1,17885746028017595,2299592476,instagram,2021-02-13 09:13:03,0,Are you referring to what is happening on the NYC subway?,Are you referring to what is happening on the NYC subway?,Are you referring to what is happening on the NYC subway?,"['referring', 'happening', 'nyc', 'subway']",0.0,0.0,0.0,0.0
2,17842696493521935,1651100777,instagram,2021-01-22 12:51:37,0,🙌,🙌,,[],0.0,0.0,0.0,0.0
3,18138103390087013,4147796433,instagram,2021-01-21 06:42:10,1,@debbyanmcfarlane,,,[],0.0,0.0,0.0,0.0
4,17914123522572768,41693285374,instagram,2021-01-19 20:39:03,0,"I have a proposal for you, talk me to privately 📥📥📥","I have a proposal for you, talk me to privately 📥📥📥","I have a proposal for you, talk me to privately ","['proposal', 'talk', 'privately']",0.0,0.0,0.0,0.0
5,18144843493124848,9032964835,instagram,2021-01-16 12:20:32,0,Is it?,Is it?,Is it?,[],0.0,0.0,0.0,0.0
6,17871945506148143,2061711886,instagram,2021-01-12 11:37:17,0,The hooodie 🔥🔥🔥🔥🔥😍😍😍😍😍😍😍,The hooodie 🔥🔥🔥🔥🔥😍😍😍😍😍😍😍,The hooodie ,['hooodie'],0.875,0.0,0.875,0.0
7,17857945781402408,4028120102,instagram,2021-01-09 17:27:27,0,#tuckfrump,,,[],0.0,0.0,0.0,0.0
8,17874330830149141,30988121,instagram,2021-01-09 15:35:12,0,💕🙌,💕🙌,,[],0.6486,0.0,0.6486,0.0
9,17884671289904140,394056490,instagram,2021-01-09 12:43:53,0,Love this hoodie 😍,Love this hoodie 😍,Love this hoodie ,"['love', 'hoodie']",0.802,0.6369,0.802,0.6369
10,17856299921459116,12982488836,instagram,2021-01-09 10:31:02,1,❤️🙏🙏,❤️🙏🙏,,[],0.0,0.0,0.0,0.0
11,17904102124655856,497787366,instagram,2021-01-09 08:10:35,0,I will stand up and speak up! Racism must end. We must learn to love each other.💙💙💙💙,I will stand up and speak up! Racism must end. We must learn to love each other.💙💙💙💙,I will stand up and speak up! Racism must end. We must learn to love each other.,"['stand', 'speak', 'racism', 'must', 'end', 'must', 'learn', 'love']",0.9595,0.1007,0.9595,0.1007
12,17916850288543279,288186439,instagram,2021-01-09 06:43:44,0,"It gives me anger, sadness and frustration but I'll never give up! I do what I can do with the tiny power I have... I believe in repetition. We need to repeat information over and over again to brainwash people's brains the other way around. Schools, parents, media can do a lot with this narrative. My daughter and her friends is even better then me! I think something is happening with the new generations! 🙏🏻❤","It gives me anger, sadness and frustration but I'll never give up! I do what I can do with the tiny power I have... I believe in repetition. We need to repeat information over and over again to brainwash people's brains the other way around. Schools, parents, media can do a lot with this narrative. My daughter and her friends is even better then me! I think something is happening with the new generations! 🙏🏻❤","It gives me anger, sadness and frustration but I'll never give up! I do what I can do with the tiny power I have... I believe in repetition. We need to repeat information over and over again to brainwash people's brains the other way around. Schools, parents, media can do a lot with this narrative. My daughter and her friends is even better then me! I think something is happening with the new generations! ","['gives', 'anger', 'sadness', 'frustration', 'never', 'give', 'tiny', 'power', 'believe', 'repetition', 'need', 'repeat', 'information', 'brainwash', 'people', 'brains', 'way', 'around', 'schools', 'parents', 'media', 'lot', 'narrative', 'daughter', 'friends', 'even', 'better', 'think', 'something', 'happening', 'new', 'generations']",0.9067,0.6732,0.9067,0.6732
13,17891360419874496,288186439,instagram,2021-01-09 06:39:29,0,I need that hoodie! ❤️,I need that hoodie! ❤️,I need that hoodie! ,"['need', 'hoodie']",0.0,0.0,0.0,0.0
14,18188174896010755,370767124,instagram,2021-01-09 06:02:41,0,ANY color does,ANY color does,ANY color does,['color'],0.0,0.0,0.0,0.0
15,17847124100508409,2214674667,instagram,2021-01-09 02:48:36,1,✊🏽,✊🏽,,[],0.0,0.0,0.0,0.0
16,17881915091013317,2214674667,instagram,2021-01-09 02:48:30,1,🖤,🖤,,[],0.6369,0.0,0.6369,0.0
17,17891155906867353,2214674667,instagram,2021-01-09 02:48:14,1,FACTS are FACTS 💯,FACTS are FACTS 💯,FACTS are FACTS ,"['facts', 'facts']",0.0,0.0,0.0,0.0
18,17867650004305464,325137840,instagram,2021-01-09 02:11:26,0,🙏🏾🙏🏾🙏🏾🙏🏾🙌🏾🙌🏾🙌🏾🤞🏾🤞🏾🤞🏾🤞🏾💔💔💔 it's Disheartening and worrisome when you have to worry about your children especially a son. #WETHEPEOPLE 🤔🤔🤔🤔🤔 ✊🏾✊🏾✊🏾✊🏾✊🏾✊🏾✊🏾,🙏🏾🙏🏾🙏🏾🙏🏾🙌🏾🙌🏾🙌🏾🤞🏾🤞🏾🤞🏾🤞🏾💔💔💔 it's Disheartening and worrisome when you have to worry about your children especially a son.  🤔🤔🤔🤔🤔 ✊🏾✊🏾✊🏾✊🏾✊🏾✊🏾✊🏾,🤞🤞🤞🤞 it's Disheartening and worrisome when you have to worry about your children especially a son.  🤔🤔🤔🤔🤔 ,"['disheartening', 'worrisome', 'worry', 'children', 'especially', 'son']",-0.4767,-0.8126,-0.4767,-0.8126
19,17878264700098898,15140665,instagram,2021-01-08 23:21:23,0,💯,💯,,[],0.0,0.0,0.0,0.0
20,18101540875204305,8014625963,instagram,2021-01-08 23:04:56,0,"I'm lost for words never ever in my lifetime ever imagined I would see this kinda behavior in the United states of America, but I'll give kudos to some movie directors they warned us","I'm lost for words never ever in my lifetime ever imagined I would see this kinda behavior in the United states of America, but I'll give kudos to some movie directors they warned us","I'm lost for words never ever in my lifetime ever imagined I would see this kinda behavior in the United states of America, but I'll give kudos to some movie directors they warned us","['lost', 'words', 'never', 'ever', 'lifetime', 'ever', 'imagined', 'would', 'see', 'kinda', 'behavior', 'united', 'states', 'america', 'give', 'kudos', 'movie', 'directors', 'warned', 'us']",0.4678,0.4678,0.4678,0.4678
21,17869606202237282,1036871,instagram,2021-01-08 21:28:07,0,❤️❤️❤️,❤️❤️❤️,,[],0.0,0.0,0.0,0.0
22,18142728511188745,235401110,instagram,2021-01-08 21:06:54,0,Yes,Yes,Yes,['yes'],0.4019,0.4019,0.4019,0.4019
23,17932222063453604,3179845557,instagram,2021-01-08 20:56:09,0,✊🏻✊🏽✊🏿,✊🏻✊🏽✊🏿,,[],0.0,0.0,0.0,0.0
24,18169278889073326,3027942087,instagram,2021-01-08 17:19:33,0,"I’m in Australia, but have family in Chanhassen (I don’t know what it’s like, there...). The news footage and disruptions look terrifying. I cry, almost every time I see suffering, and injustice or lack of it. I’m still confused about how easily the trumpets got into the big house.  What will I do?  Encourage critical reading and thinking.  Too many people don’t read or think enough. It’s heartbreaking that knee jerk reactions based on false snippets of ‘information’ are considered valid, instead of real life fact and consequence.  Be the light!!! 🌟","I’m in Australia, but have family in Chanhassen (I don’t know what it’s like, there...). The news footage and disruptions look terrifying. I cry, almost every time I see suffering, and injustice or lack of it. I’m still confused about how easily the trumpets got into the big house.  What will I do?  Encourage critical reading and thinking.  Too many people don’t read or think enough. It’s heartbreaking that knee jerk reactions based on false snippets of ‘information’ are considered valid, instead of real life fact and consequence.  Be the light!!! 🌟","I’m in Australia, but have family in Chanhassen (I don’t know what it’s like, there...). The news footage and disruptions look terrifying. I cry, almost every time I see suffering, and injustice or lack of it. I’m still confused about how easily the trumpets got into the big house.  What will I do?  Encourage critical reading and thinking.  Too many people don’t read or think enough. It’s heartbreaking that knee jerk reactions based on false snippets of ‘information’ are considered valid, instead of real life fact and consequence.  Be the light!!! ","['australia', 'family', 'chanhassen', 'know', 'like', 'news', 'footage', 'disruptions', 'look', 'terrifying', 'cry', 'almost', 'every', 'time', 'see', 'suffering', 'injustice', 'lack', 'still', 'confused', 'easily', 'trumpets', 'got', 'big', 'house', 'encourage', 'critical', 'reading', 'thinking', 'many', 'people', 'read', 'think', 'enough', 'heartbreaking', 'knee', 'jerk', 'reactions', 'based', 'false', 'snippets', 'information', 'considered', 'valid', 'instead', 'real', 'life', 'fact', 'consequence', 'light']",-0.9827,-0.9827,-0.9827,-0.9827
25,18186020854025451,3027942087,instagram,2021-01-08 17:15:08,0,Damn right!!! 🌟,Damn right!!! 🌟,Damn right!!! ,"['damn', 'right']",-0.5538,-0.5538,-0.5538,-0.5538
26,17878332149084696,1496426637,instagram,2021-01-08 15:15:49,0,Anyone wants followers or likes for your Instagram page? DM me📲📲,Anyone wants followers or likes for your Instagram page? DM me📲📲,Anyone wants followers or likes for your Instagram page? DM me,"['anyone', 'wants', 'followers', 'likes', 'instagram', 'page', 'dm']",0.4215,0.4215,0.4215,0.4215
27,18140868634191689,31285269136,instagram,2021-01-08 12:58:52,0,"Preach, brother.","Preach, brother.","Preach, brother.","['preach', 'brother']",0.0,0.0,0.0,0.0
28,17868248966286939,31285269136,instagram,2021-01-08 12:58:35,0,🙌🙌🙌,🙌🙌🙌,,[],0.0,0.0,0.0,0.0
29,17874992927130151,2027435827,instagram,2021-01-08 12:58:33,1,Persist unwaveringly.,Persist unwaveringly.,Persist unwaveringly.,"['persist', 'unwaveringly']",0.0,0.0,0.0,0.0
30,17872891358176645,273246968,instagram,2021-01-08 12:23:36,0,Definitely need this hoodie,Definitely need this hoodie,Definitely need this hoodie,"['definitely', 'need', 'hoodie']",0.4019,0.4019,0.4019,0.4019
31,18043584076285940,188567491,instagram,2021-01-08 12:13:54,3,"As a future school counselor, I will implement anti-racism lessons in my group/individual counseling sessions with students. I will continue to have faith that I can make an impact on the lives of our youth. Beginning with fostering love and empathy for others.","As a future school counselor, I will implement anti-racism lessons in my group/individual counseling sessions with students. I will continue to have faith that I can make an impact on the lives of our youth. Beginning with fostering love and empathy for others.","As a future school counselor, I will implement anti-racism lessons in my group/individual counseling sessions with students. I will continue to have faith that I can make an impact on the lives of our youth. Beginning with fostering love and empathy for others.","['future', 'school', 'counselor', 'implement', 'lessons', 'counseling', 'sessions', 'students', 'continue', 'faith', 'make', 'impact', 'lives', 'youth', 'beginning', 'fostering', 'love', 'empathy', 'others']",0.7906,0.7906,0.7906,0.7906
32,17924737519498238,44950344,instagram,2021-01-08 12:10:34,0,"So sorry 🙏 Heart is confused and heavy and angry. Working hard to educate my friends and family, especially those with young children. Praying that the next up and coming generation is different 🤎","So sorry 🙏 Heart is confused and heavy and angry. Working hard to educate my friends and family, especially those with young children. Praying that the next up and coming generation is different 🤎","So sorry  Heart is confused and heavy and angry. Working hard to educate my friends and family, especially those with young children. Praying that the next up and coming generation is different 🤎","['sorry', 'heart', 'confused', 'heavy', 'angry', 'working', 'hard', 'educate', 'friends', 'family', 'especially', 'young', 'children', 'praying', 'next', 'coming', 'generation', 'different']",0.4951,0.5401,0.4951,0.5401
33,17904873364649246,52731082,instagram,2021-01-08 11:58:02,0,🙌🏼🙌🏼,🙌🏼🙌🏼,,[],0.0,0.0,0.0,0.0
34,17974252357350166,461356770,instagram,2021-01-08 10:10:40,0,✊🏾✊🏾✊🏾✊🏾,✊🏾✊🏾✊🏾✊🏾,,[],0.0,0.0,0.0,0.0
35,17892792139808028,197575650,instagram,2021-01-08 10:08:03,0,🙏🏼🙏🏼🙌🏻,🙏🏼🙏🏼🙌🏻,,[],0.0,0.0,0.0,0.0
36,17968946128362334,255818433,instagram,2021-01-08 09:57:38,0,💯💯💯💯💯💯,💯💯💯💯💯💯,,[],0.0,0.0,0.0,0.0
37,17901746740711567,8736913187,instagram,2021-01-08 09:26:47,0,Did you make your shirt?,Did you make your shirt?,Did you make your shirt?,"['make', 'shirt']",0.0,0.0,0.0,0.0
38,17901207010725271,33291501649,instagram,2021-01-08 09:04:05,0,❤️🙏🔥👌💯🙌,❤️🙏🔥👌💯🙌,,[],0.5766,0.0,0.5766,0.0
39,17910651820592237,680943602,instagram,2021-01-08 08:34:19,0,Amen! Racism is lame!!,Amen! Racism is lame!!,Amen! Racism is lame!!,"['amen', 'racism', 'lame']",-0.8306,-0.8306,-0.8306,-0.8306
40,17883023266952700,38084151,instagram,2021-01-08 08:13:31,0,"I wish all humans would be treated equally - with respect, dignity, & kindness. ❤️ Pains me that not everyone has that viewpoint 😞","I wish all humans would be treated equally - with respect, dignity, & kindness. ❤️ Pains me that not everyone has that viewpoint 😞","I wish all humans would be treated equally - with respect, dignity, & kindness.  Pains me that not everyone has that viewpoint ","['wish', 'humans', 'would', 'treated', 'equally', 'respect', 'dignity', 'kindness', 'pains', 'everyone', 'viewpoint']",0.6808,0.8271,0.6808,0.8271
41,17889354619856696,421851891,instagram,2021-01-08 08:12:37,1,My heart is in pain and my stomach is nauseous,My heart is in pain and my stomach is nauseous,My heart is in pain and my stomach is nauseous,"['heart', 'pain', 'stomach', 'nauseous']",0.2263,0.2263,0.2263,0.2263
42,17878073939078672,296582435,instagram,2021-01-08 08:03:26,0,🙌🏾,🙌🏾,,[],0.0,0.0,0.0,0.0
43,18091877443222198,1663379248,instagram,2021-01-08 07:59:25,0,"I’m on my reps today, demanding impeachment.","I’m on my reps today, demanding impeachment.","I’m on my reps today, demanding impeachment.","['reps', 'today', 'demanding']",-0.2263,-0.2263,-0.2263,-0.2263
44,17911014517590053,4824163432,instagram,2021-01-08 07:58:57,0,Time for change!,Time for change!,Time for change!,"['time', 'change']",0.0,0.0,0.0,0.0
45,18135252577088121,7273664269,instagram,2021-01-08 07:55:48,2,We are consistently reminded of the gross hypocrisy and racism in this country & world! Peace & love ✊🏿✊✊🏻✊🏾#racismislame,We are consistently reminded of the gross hypocrisy and racism in this country & world! Peace & love ✊🏿✊✊🏻✊🏾,We are consistently reminded of the gross hypocrisy and racism in this country & world! Peace & love ,"['consistently', 'reminded', 'gross', 'hypocrisy', 'racism', 'country', 'world', 'peace', 'love']",0.2003,0.2003,0.2003,0.2003
46,17947318363411686,8995444709,instagram,2021-01-08 07:55:36,0,That last question🔥,That last question🔥,That last question,['last'],-0.34,0.0,-0.34,0.0
47,18137487277192796,2283905680,instagram,2021-01-08 07:54:59,2,"It hurts my heart to see racism ruin lives,but what we can do about it is not be part of it.","It hurts my heart to see racism ruin lives,but what we can do about it is not be part of it.","It hurts my heart to see racism ruin lives,but what we can do about it is not be part of it.","['hurts', 'heart', 'see', 'racism', 'ruin', 'lives', 'part']",-0.7783,-0.7783,-0.7783,-0.7783
48,17884321756980844,195416010,instagram,2021-01-08 07:47:05,2,Lame AF!,Lame AF!,Lame AF!,"['lame', 'af']",-0.4753,-0.4753,-0.4753,-0.4753
49,18131892682148019,10961158,instagram,2021-01-08 07:46:34,1,The. End. 🙏🏾🖤,The. End. 🙏🏾🖤,The. End. ,['end'],0.6369,0.0,0.6369,0.0
50,17862901553312519,36819730990,instagram,2021-01-08 07:46:00,0,My guy I love your  page keep shining 🙏🙏,My guy I love your  page keep shining 🙏🙏,My guy I love your  page keep shining ,"['guy', 'love', 'page', 'keep', 'shining']",0.6369,0.6369,0.6369,0.6369
51,17899560706731521,34985605,instagram,2021-01-08 07:43:34,1,✊🏾,✊🏾,,[],0.0,0.0,0.0,0.0
52,17981004460327523,263542732,instagram,2021-01-08 07:35:43,0,✊🏽💯,✊🏽💯,,[],0.0,0.0,0.0,0.0
53,17985671359322397,610979167,instagram,2021-01-08 07:35:12,1,Amen!,Amen!,Amen!,['amen'],0.0,0.0,0.0,0.0
54,17879714768067407,19376646,instagram,2021-01-08 07:32:29,0,My guy 💪🏾,My guy 💪🏾,My guy ,['guy'],0.0,0.0,0.0,0.0
55,17888947393887254,2967270667,instagram,2021-01-21 00:07:32,0,And neither had a lick of facts....,And neither had a lick of facts....,And neither had a lick of facts....,"['neither', 'lick', 'facts']",0.0,0.0,0.0,0.0
56,18188635465059813,1585434015,instagram,2021-01-19 08:02:40,3,"BLM and Antifa wasn’t an insurrection??? Buildings burned down including a police station and a court house, 25 ppl were killed during the summer riots🤪","BLM and Antifa wasn’t an insurrection??? Buildings burned down including a police station and a court house, 25 ppl were killed during the summer riots🤪","BLM and Antifa wasn’t an insurrection??? Buildings burned down including a police station and a court house, 25 ppl were killed during the summer riots🤪","['blm', 'antifa', 'insurrection', 'buildings', 'burned', 'including', 'police', 'station', 'court', 'house', 'ppl', 'killed', 'summer']",-0.8534,-0.8534,-0.8534,-0.8534
57,17982111259332325,175960286,instagram,2021-01-16 01:21:01,0,"🤣🤣 ""you about!"" #loseyourjob","🤣🤣 ""you about!"" ","🤣🤣 ""you about!"" ",[],0.7712,0.7712,0.7712,0.7712
58,17869459361246817,20335124,instagram,2021-01-15 22:13:44,0,😂,😂,,[],0.4404,0.0,0.4404,0.0
59,17881768922052929,3665181367,instagram,2021-01-15 13:44:41,1,He ain't dancing anymore! 😭😭😭😭,He ain't dancing anymore! 😭😭😭😭,He ain't dancing anymore! ,"['ai', 'dancing', 'anymore']",-0.9134,0.0,-0.9134,0.0
60,17896051858814958,45077493046,instagram,2021-01-15 09:34:43,0,"Am not testifying this to make u jealous but to encourage you that everyone are not fraud.
Just two months that I have been in touch with Mr Hafizah.  I can say that he is the God sent to take me to my destiny.
Sure,, he is willing to help you recovered your lose. @hafizah_trader","Am not testifying this to make u jealous but to encourage you that everyone are not fraud.
Just two months that I have been in touch with Mr Hafizah.  I can say that he is the God sent to take me to my destiny.
Sure,, he is willing to help you recovered your lose. ","Am not testifying this to make u jealous but to encourage you that everyone are not fraud.
Just two months that I have been in touch with Mr Hafizah.  I can say that he is the God sent to take me to my destiny.
Sure,, he is willing to help you recovered your lose. ","['testifying', 'make', 'u', 'jealous', 'encourage', 'everyone', 'fraud', 'two', 'months', 'touch', 'mr', 'hafizah', 'say', 'god', 'sent', 'take', 'destiny', 'sure', 'willing', 'help', 'recovered', 'lose']",0.921,0.921,0.921,0.921
61,17894074732786823,6979892091,instagram,2021-01-15 07:44:15,0,“WE DID IT JOE “😂😂,“WE DID IT JOE “😂😂,“WE DID IT JOE “,['joe'],0.7003,0.0,0.7003,0.0
62,18189684490025731,184164803,instagram,2021-01-15 07:31:53,0,@mckeehan_89,,,[],0.0,0.0,0.0,0.0
63,17868645464253082,18149515454,instagram,2021-01-15 07:20:51,0,I never knew I will be able to pay off my bills and get to my stand again in life...I want you guys to help appreciate @jburtonfx_,I never knew I will be able to pay off my bills and get to my stand again in life...I want you guys to help appreciate ,I never knew I will be able to pay off my bills and get to my stand again in life...I want you guys to help appreciate ,"['never', 'knew', 'able', 'pay', 'bills', 'get', 'stand', 'life', 'want', 'guys', 'help', 'appreciate']",0.6486,0.6486,0.6486,0.6486
64,17922962203502496,45419937201,instagram,2021-01-15 06:13:52,0,You are the best thing that happened to me during this pandemic wave @jburtonfx_ . Thank you for earning me these profits,You are the best thing that happened to me during this pandemic wave  . Thank you for earning me these profits,You are the best thing that happened to me during this pandemic wave  . Thank you for earning me these profits,"['best', 'thing', 'happened', 'pandemic', 'wave', 'thank', 'earning', 'profits']",0.8625,0.8625,0.8625,0.8625
65,17976827374342551,173917839,instagram,2021-01-15 04:06:55,0,And he can’t even rage tweet about it. 😂,And he can’t even rage tweet about it. 😂,And he can’t even rage tweet about it. ,"['even', 'rage', 'tweet']",-0.1779,-0.5574,-0.1779,-0.5574
66,18053924446278545,1981894313,instagram,2021-01-15 03:56:12,1,Omg now I have YMCA stuck in my head lol😂😂😂,Omg now I have YMCA stuck in my head lol😂😂😂,Omg now I have YMCA stuck in my head lol,"['omg', 'ymca', 'stuck', 'head']",0.8591,0.2023,0.8591,0.2023
67,17868657722259374,5703743325,instagram,2021-01-15 03:47:46,0,Do you think my username is racist,Do you think my username is racist,Do you think my username is racist,"['think', 'username', 'racist']",-0.6124,-0.6124,-0.6124,-0.6124
68,18152890789128888,234184969,instagram,2021-01-15 02:13:09,1,His face his hands 😭🤣 *chef’s kiss*,His face his hands 😭🤣 *chef’s kiss*,His face his hands 🤣 *chef’s kiss*,"['face', 'hands', 'chef', 'kiss']",0.4404,0.7184,0.4404,0.7184
69,17909392756598686,9944770002,instagram,2021-01-14 23:39:34,0,“In 2020 this greog flodyd guy deid and amrica went into the civel whar 2”,“In 2020 this greog flodyd guy deid and amrica went into the civel whar 2”,“In 2020 this greog flodyd guy deid and amrica went into the civel whar 2”,"['greog', 'flodyd', 'guy', 'deid', 'amrica', 'went', 'civel', 'whar']",0.0,0.0,0.0,0.0
70,18047834686281637,387337229,instagram,2021-01-14 23:33:11,0,👏👏👏👏👏👏,👏👏👏👏👏👏,,[],0.0,0.0,0.0,0.0
71,18185531575053490,5273941807,instagram,2021-01-14 22:39:51,0,Caption 😂,Caption 😂,Caption ,['caption'],0.4404,0.0,0.4404,0.0
72,17895221452825186,11841670,instagram,2021-01-14 21:10:59,1,Haha the orange face 😂,Haha the orange face 😂,Haha the orange face ,"['haha', 'orange', 'face']",0.7096,0.4588,0.7096,0.4588
73,18086809987242362,1804420095,instagram,2021-01-14 21:09:56,0,🤣🤣🤣,🤣🤣🤣,🤣🤣🤣,[],0.8625,0.8625,0.8625,0.8625
74,17872364543142109,2205484813,instagram,2021-01-14 20:28:01,3,This is great 🤣🤣🤣,This is great 🤣🤣🤣,This is great 🤣🤣🤣,['great'],0.9287,0.9287,0.9287,0.9287
75,18184903066033539,240964234,instagram,2021-01-14 15:13:58,2,"What you should be asking is how come the impeachment and the 20,000 page domestic terrorism bill was readied in a week, but it took 5 months for stimulus to get pushed through, and how come the $2,000 was overruled with a bipartisan majority where more Republicans than Democrats voted to keep the sum as suggested.","What you should be asking is how come the impeachment and the 20,000 page domestic terrorism bill was readied in a week, but it took 5 months for stimulus to get pushed through, and how come the $2,000 was overruled with a bipartisan majority where more Republicans than Democrats voted to keep the sum as suggested.","What you should be asking is how come the impeachment and the 20,000 page domestic terrorism bill was readied in a week, but it took 5 months for stimulus to get pushed through, and how come the $2,000 was overruled with a bipartisan majority where more Republicans than Democrats voted to keep the sum as suggested.","['asking', 'come', 'page', 'domestic', 'terrorism', 'bill', 'readied', 'week', 'took', 'months', 'stimulus', 'get', 'pushed', 'come', 'overruled', 'bipartisan', 'majority', 'republicans', 'democrats', 'voted', 'keep', 'sum', 'suggested']",-0.4215,-0.4215,-0.4215,-0.4215
76,17896697392771635,12543754,instagram,2021-01-14 14:59:29,3,omg HIS HANDS AHHHHH,omg HIS HANDS AHHHHH,omg HIS HANDS AHHHHH,"['omg', 'hands', 'ahhhhh']",0.0,0.0,0.0,0.0
77,17903152012670971,26909881,instagram,2021-01-14 14:41:26,0,Lolololol!🤣,Lolololol!🤣,Lolololol!🤣,['lolololol'],0.5411,0.5411,0.5411,0.5411
